region,age_group,family_num,job,job_hk18,householder_job,income
6,40,3.0,1.0,1,1.0,210
0,50,4.0,1.0,1,6.0,350
4,30,1.0,12.0,0,0.0,60
5,50,1.0,22.0,0,0.0,200
0,50,2.0,1.0,1,5.0,200
8,60,1.0,1.0,1,0.0,100
2,30,3.0,1.0,1,1.0,230
13,50,3.0,1.0,0,13.0,300
10,60,2.0,1.0,1,16.0,50
0,50,2.0,2.0,0,0.0,250
1,40,3.0,1.0,0,3.0,250
1,40,4.0,1.0,1,6.0,350
1,40,4.0,1.0,1,4.0,600
4,50,4.0,10.0,0,14.0,550
0,40,4.0,1.0,1,1.0,700만원이상
0,50,5.0,5.0,0,8.0,500
6,50,4.0,1.0,1,22.0,450
2,30,5.0,1.0,1,7.0,250
4,50,3.0,1.0,1,3.0,600
9,40,4.0,1.0,1,1.0,280
0,40,4.0,11.0,0,1.0,350
0,40,4.0,1.0,1,2.0,500
2,50,4.0,1.0,1,3.0,870
2,30,3.0,13.0,0,1.0,350
1,40,1.0,8.0,0,18.0,350
8,50,3.0,1.0,1,13.0,500
3,60,6.0,1.0,1,16.0,600
1,50,4.0,6.0,0,15.0,500
0,50,1.0,8.0,0,0.0,130
0,30,4.0,1.0,1,3.0,280
4,40,5.0,1.0,1,1.0,600
0,30,5.0,1.0,1,4.0,350
0,40,3.0,1.0,1,4.0,600~699만원
8,50,2.0,9.0,0,1.0,500
1,40,4.0,1.0,0,1.0,280
0,60,1.0,14.0,0,0.0,300
2,50,4.0,1.0,1,3.0,350
0,40,3.0,1.0,1,14.0,600
2,30,4.0,1.0,1,4.0,280
1,40,4.0,2.0,0,2.0,450~499만원
0,40,5.0,1.0,0,11.0,560
0,40,1.0,9.0,0,0.0,250
0,40,4.0,6.0,0,14.0,960
9,40,2.0,1.0,1,13.0,500
1,40,4.0,2.0,0,4.0,450~499만원
1,30,3.0,1.0,1,2.0,380
1,50,3.0,1.0,1,13.0,600
0,30,6.0,2.0,0,3.0,230
1,60,2.0,1.0,1,13.0,200
0,60,4.0,1.0,1,18.0,450
1,30,4.0,1.0,1,3.0,380
0,30,5.0,1.0,1,1.0,280
8,40,5.0,3.0,0,4.0,300
0,50,2.0,1.0,1,2.0,200
0,30,3.0,1.0,1,8.0,530
1,40,3.0,11.0,0,11.0,350
4,40,4.0,1.0,0,9.0,500
0,50,4.0,1.0,0,4.0,600~699만원
0,40,6.0,1.0,1,4.0,400~449만원
1,30,4.0,1.0,1,4.0,400
0,40,4.0,1.0,1,14.0,400
1,40,4.0,5.0,0,8.0,600
1,50,4.0,3.0,0,11.0,150
4,40,3.0,5.0,0,20.0,420
2,30,5.0,1.0,1,2.0,150
1,30,7.0,3.0,0,2.0,400~449만원
1,30,4.0,1.0,1,4.0,450~499만원
3,60,1.0,2.0,0,0.0,100
1,50,3.0,1.0,1,15.0,400
0,40,4.0,2.0,0,2.0,150
0,30,4.0,1.0,1,2.0,450~499만원
0,30,5.0,2.0,0,4.0,800
4,50,3.0,5.0,0,8.0,450
0,50,4.0,3.0,0,3.0,380
1,40,1.0,4.0,0,0.0,350
0,40,4.0,1.0,1,4.0,500~599만원
0,50,3.0,4.0,0,1.0,800
0,60,4.0,1.0,1,14.0,400
2,40,4.0,1.0,1,4.0,400~449만원
1,40,2.0,1.0,0,1.0,800
0,50,4.0,1.0,0,1.0,350
0,50,2.0,6.0,0,14.0,400
3,60,2.0,1.0,1,16.0,250
0,50,6.0,1.0,0,11.0,280
7,40,2.0,1.0,1,13.0,300
0,60,2.0,1.0,1,16.0,350
3,50,3.0,1.0,1,4.0,580
1,30,4.0,1.0,0,4.0,450~499만원
0,30,4.0,1.0,1,5.0,300
0,50,2.0,1.0,1,0.0,400
1,40,3.0,8.0,0,24.0,550
4,30,2.0,9.0,0,0.0,550
1,40,3.0,1.0,1,3.0,500
0,40,4.0,2.0,0,2.0,230
0,50,3.0,10.0,0,5.0,600
1,50,4.0,1.0,1,5.0,800
0,40,4.0,8.0,0,14.0,1000
1,50,4.0,4.0,0,4.0,500
1,30,4.0,1.0,1,4.0,230
1,40,3.0,1.0,1,3.0,500
0,50,4.0,3.0,0,7.0,800
0,30,4.0,1.0,1,1.0,400~449만원
0,50,3.0,3.0,0,3.0,600~699만원
0,50,3.0,2.0,0,13.0,400
2,40,5.0,1.0,1,2.0,230
1,50,4.0,1.0,1,1.0,150
2,30,3.0,4.0,0,4.0,450~499만원
4,50,4.0,1.0,0,9.0,400
10,40,2.0,1.0,1,9.0,600
0,40,4.0,1.0,1,1.0,300
2,30,4.0,3.0,0,4.0,600~699만원
4,50,3.0,1.0,1,6.0,400
0,40,3.0,2.0,0,1.0,200
2,50,4.0,1.0,1,17.0,800
14,50,3.0,4.0,0,3.0,810
0,50,2.0,1.0,1,8.0,600
6,60,2.0,1.0,1,10.0,220
0,50,4.0,10.0,0,10.0,475
1,40,6.0,1.0,1,13.0,400
3,50,3.0,1.0,0,13.0,400
0,40,5.0,2.0,0,3.0,400
1,50,2.0,1.0,1,2.0,150
2,50,4.0,1.0,1,11.0,200
0,60,1.0,3.0,0,2.0,160
0,40,3.0,1.0,1,6.0,800
7,30,4.0,5.0,0,5.0,500
1,60,2.0,1.0,1,1.0,300
0,40,3.0,6.0,0,6.0,650
0,40,4.0,2.0,0,4.0,380
0,50,4.0,2.0,0,11.0,280
1,60,2.0,1.0,1,2.0,150
0,50,4.0,1.0,1,4.0,380
0,30,2.0,1.0,1,3.0,280
0,30,1.0,4.0,0,0.0,300
1,60,3.0,7.0,0,7.0,450
2,40,3.0,6.0,0,14.0,400
0,50,2.0,1.0,1,4.0,400
0,30,4.0,1.0,1,1.0,150
0,40,4.0,1.0,1,9.0,430
1,40,4.0,1.0,1,11.0,390
1,40,4.0,1.0,0,1.0,500~599만원
7,40,3.0,8.0,0,8.0,270
8,40,2.0,8.0,0,10.0,450
0,30,4.0,1.0,1,2.0,400
2,30,5.0,1.0,1,4.0,350
9,30,3.0,1.0,1,24.0,240
0,40,3.0,1.0,1,11.0,280
1,60,2.0,1.0,0,1.0,230
1,50,4.0,2.0,0,2.0,350
6,50,3.0,1.0,0,7.0,300
0,40,4.0,1.0,1,1.0,700만원이상
1,40,6.0,1.0,1,8.0,350
0,40,4.0,1.0,0,3.0,500
0,40,4.0,1.0,1,5.0,300
8,60,3.0,7.0,0,0.0,500
6,50,4.0,1.0,0,0.0,500
4,60,2.0,1.0,1,16.0,210
0,50,2.0,10.0,0,15.0,420
7,60,2.0,1.0,1,1.0,300
6,30,4.0,1.0,1,20.0,600
1,30,1.0,8.0,0,0.0,300
0,30,4.0,1.0,1,1.0,350
2,30,4.0,7.0,0,7.0,250
1,30,4.0,1.0,1,4.0,350
1,50,3.0,1.0,1,5.0,300
1,50,3.0,1.0,0,1.0,700
1,50,3.0,1.0,1,11.0,280
0,50,1.0,8.0,0,0.0,120
1,60,2.0,6.0,0,14.0,450
1,30,4.0,1.0,1,11.0,350
1,30,1.0,12.0,0,0.0,25
1,60,1.0,10.0,0,0.0,120
0,40,4.0,1.0,0,3.0,220
0,40,4.0,4.0,0,2.0,230
0,40,5.0,5.0,0,8.0,600
0,50,2.0,1.0,1,14.0,300
0,50,5.0,1.0,1,21.0,300
0,40,4.0,1.0,1,2.0,450~499만원
0,40,3.0,1.0,1,3.0,700만원이상
2,50,3.0,2.0,0,2.0,150
6,40,1.0,5.0,0,0.0,150
0,40,4.0,1.0,0,3.0,350
1,30,4.0,2.0,0,3.0,400~449만원
12,60,1.0,7.0,0,0.0,130
0,30,4.0,1.0,0,3.0,280
5,40,3.0,5.0,0,6.0,380
1,40,4.0,1.0,1,2.0,350
6,60,3.0,1.0,1,18.0,600
1,30,4.0,2.0,0,4.0,350
2,40,6.0,1.0,1,4.0,450~499만원
0,40,4.0,1.0,0,1.0,500
1,50,4.0,1.0,0,4.0,550
1,50,4.0,14.0,0,6.0,550
0,50,5.0,1.0,1,1.0,350
4,40,3.0,5.0,0,15.0,480
0,60,1.0,2.0,0,2.0,150
1,60,2.0,1.0,1,16.0,300
0,30,7.0,1.0,0,1.0,700
0,40,4.0,2.0,0,1.0,230
7,60,2.0,2.0,0,1.0,180
7,30,3.0,9.0,0,2.0,120
1,50,2.0,1.0,1,2.0,150
0,40,3.0,1.0,0,1.0,400~449만원
6,50,2.0,1.0,1,16.0,380
0,50,3.0,1.0,0,1.0,800
0,40,4.0,1.0,1,4.0,400~449만원
0,30,4.0,1.0,1,14.0,395
1,40,5.0,1.0,0,11.0,600
6,40,5.0,1.0,1,9.0,800
1,30,4.0,10.0,0,5.0,400
5,40,4.0,3.0,0,4.0,900
0,60,2.0,1.0,1,6.0,250
1,30,6.0,1.0,1,4.0,230
9,60,3.0,1.0,1,9.0,850
13,40,4.0,1.0,0,7.0,300
0,40,2.0,1.0,1,4.0,230
1,40,3.0,1.0,1,11.0,600~699만원
3,30,3.0,9.0,0,9.0,380
0,50,5.0,1.0,1,2.0,280
1,50,3.0,5.0,0,5.0,450
0,50,3.0,1.0,1,11.0,300
0,50,2.0,1.0,1,1.0,150
0,30,4.0,1.0,1,2.0,600
0,40,4.0,1.0,1,4.0,500~599만원
0,50,2.0,1.0,1,18.0,200
1,50,5.0,1.0,1,2.0,350
2,30,4.0,1.0,1,4.0,280
0,50,3.0,1.0,1,4.0,400~449만원
6,30,1.0,15.0,0,18.0,280
0,40,4.0,1.0,1,5.0,350
4,50,3.0,10.0,0,18.0,80
0,50,4.0,1.0,0,2.0,400~449만원
10,50,2.0,3.0,0,13.0,400
1,30,4.0,1.0,1,4.0,400~449만원
0,40,4.0,1.0,1,2.0,450~499만원
1,40,4.0,1.0,0,1.0,350
4,60,2.0,1.0,1,13.0,250
0,30,4.0,1.0,1,1.0,230
7,60,2.0,1.0,1,18.0,150
1,50,3.0,1.0,1,2.0,150
0,40,3.0,4.0,0,4.0,280
3,60,2.0,1.0,1,0.0,250
3,60,5.0,10.0,0,15.0,650
9,50,3.0,1.0,1,13.0,500
0,40,3.0,6.0,0,15.0,500
0,40,4.0,1.0,1,11.0,450~499만원
4,60,2.0,3.0,0,16.0,430
8,60,2.0,8.0,0,18.0,290
1,40,4.0,1.0,0,1.0,350
1,60,2.0,1.0,1,16.0,300
0,40,4.0,1.0,1,4.0,280
3,60,4.0,1.0,1,18.0,550
0,30,9.0,1.0,1,2.0,300
0,30,2.0,9.0,0,9.0,1000
7,60,2.0,10.0,0,10.0,200
10,60,1.0,2.0,0,0.0,100
1,40,3.0,1.0,0,3.0,600
6,30,4.0,2.0,0,0.0,500
0,40,4.0,1.0,1,2.0,230
1,50,3.0,5.0,0,5.0,1000
1,50,3.0,3.0,0,4.0,350
6,40,4.0,1.0,1,1.0,150
0,50,3.0,3.0,0,1.0,500~599만원
1,40,1.0,5.0,0,18.0,120
2,40,4.0,2.0,0,4.0,150
6,60,2.0,1.0,1,2.0,120
0,40,3.0,3.0,0,3.0,800
0,40,3.0,1.0,1,20.0,480
4,40,4.0,2.0,0,14.0,360
2,50,1.0,5.0,0,18.0,250
7,40,5.0,8.0,0,6.0,400
1,40,4.0,3.0,0,3.0,650
0,30,4.0,1.0,1,4.0,150
0,50,3.0,3.0,0,3.0,500
5,40,3.0,6.0,0,15.0,510
0,40,4.0,11.0,0,3.0,600~699만원
0,40,4.0,3.0,0,1.0,350
1,40,4.0,2.0,0,11.0,600~699만원
0,40,1.0,2.0,0,0.0,200
1,40,3.0,13.0,0,1.0,350
2,50,4.0,1.0,1,2.0,600
0,30,1.0,4.0,0,4.0,150
9,50,3.0,1.0,1,9.0,350
0,40,4.0,1.0,1,4.0,380
1,30,3.0,1.0,0,1.0,150
0,30,4.0,2.0,0,11.0,150
0,60,3.0,1.0,0,0.0,200
0,30,4.0,1.0,1,3.0,200
0,40,4.0,4.0,0,1.0,380
9,60,3.0,3.0,0,13.0,600
0,40,4.0,2.0,0,1.0,230
0,30,4.0,4.0,0,7.0,350
11,30,3.0,3.0,0,9.0,500
11,40,5.0,3.0,0,24.0,480
0,30,5.0,4.0,0,7.0,350
1,50,3.0,2.0,0,1.0,150
0,30,3.0,1.0,1,2.0,600~699만원
3,60,4.0,1.0,1,0.0,500
13,60,2.0,1.0,1,16.0,90
1,40,6.0,1.0,1,8.0,400
10,40,3.0,13.0,0,13.0,500
0,40,4.0,8.0,0,14.0,640
4,60,3.0,10.0,0,10.0,400
0,40,4.0,3.0,0,1.0,280
0,40,4.0,5.0,0,5.0,500
0,40,4.0,1.0,1,13.0,700
1,60,2.0,1.0,1,3.0,850
1,60,3.0,1.0,1,16.0,200
1,50,3.0,1.0,0,3.0,900
1,30,4.0,1.0,1,2.0,450~499만원
1,30,1.0,14.0,0,18.0,330
1,50,2.0,3.0,0,3.0,150
1,40,4.0,1.0,1,2.0,350
2,50,2.0,1.0,1,3.0,500
2,40,2.0,4.0,0,3.0,500
4,40,4.0,3.0,0,3.0,700
3,30,5.0,3.0,0,11.0,450
3,40,3.0,1.0,1,4.0,1000
0,60,2.0,1.0,1,2.0,230
2,40,1.0,3.0,0,0.0,200
1,40,4.0,1.0,0,1.0,350
5,40,4.0,1.0,0,4.0,400
10,50,2.0,7.0,0,1.0,400
1,40,3.0,5.0,0,8.0,700
2,40,4.0,1.0,1,2.0,150
1,40,3.0,6.0,0,6.0,600
0,50,5.0,1.0,1,4.0,350
7,60,3.0,16.0,0,16.0,300
1,50,4.0,1.0,1,8.0,1000
1,30,5.0,1.0,1,3.0,350
0,40,4.0,1.0,0,2.0,400~449만원
2,30,4.0,1.0,1,2.0,350
0,40,4.0,1.0,1,2.0,400
1,50,3.0,1.0,1,2.0,280
0,30,4.0,2.0,0,11.0,150
1,40,4.0,1.0,1,13.0,400
0,50,3.0,1.0,1,2.0,150
5,40,4.0,3.0,0,9.0,700
1,50,3.0,5.0,0,0.0,400
1,40,5.0,2.0,0,1.0,350
0,30,5.0,1.0,1,4.0,250
5,50,4.0,1.0,1,6.0,700
0,50,4.0,1.0,1,2.0,400~449만원
1,50,3.0,5.0,0,14.0,800
0,40,5.0,1.0,0,1.0,480
1,50,2.0,3.0,0,2.0,400~449만원
15,40,6.0,9.0,0,1.0,300
0,40,5.0,1.0,0,7.0,230
0,40,3.0,1.0,1,14.0,600
1,50,4.0,5.0,0,6.0,700
1,50,3.0,1.0,0,1.0,400~449만원
4,30,1.0,16.0,0,7.0,80
0,50,3.0,5.0,0,5.0,550
1,50,4.0,1.0,1,4.0,1000
3,60,3.0,5.0,0,18.0,270
10,30,5.0,1.0,1,3.0,300
10,50,3.0,1.0,1,3.0,400
2,40,1.0,5.0,0,8.0,400
2,60,2.0,1.0,1,2.0,150
15,30,7.0,1.0,1,1.0,460
1,50,4.0,1.0,0,13.0,1000
5,30,4.0,1.0,1,6.0,300
0,50,4.0,3.0,0,3.0,800
0,30,4.0,1.0,0,4.0,450~499만원
0,40,3.0,3.0,0,4.0,350
1,60,2.0,1.0,1,16.0,400
9,30,4.0,3.0,0,9.0,460
4,50,3.0,5.0,0,22.0,450
1,40,4.0,1.0,1,2.0,350
6,40,4.0,1.0,1,5.0,300
6,50,4.0,1.0,1,0.0,250
2,50,3.0,1.0,1,2.0,230
1,60,4.0,1.0,1,18.0,600
1,50,3.0,1.0,0,4.0,490
1,40,4.0,1.0,0,1.0,700만원이상
6,60,1.0,7.0,0,0.0,100
5,50,2.0,15.0,0,1.0,300
1,30,4.0,3.0,0,11.0,300
7,40,4.0,1.0,1,9.0,400
5,40,1.0,6.0,0,0.0,400
2,50,3.0,1.0,0,2.0,230
0,50,5.0,1.0,0,3.0,800
1,50,1.0,16.0,0,0.0,60
0,30,4.0,1.0,1,2.0,350
0,40,4.0,3.0,0,13.0,340
1,40,4.0,1.0,1,3.0,500
5,40,4.0,1.0,0,4.0,500
0,60,3.0,1.0,1,0.0,500
1,50,4.0,1.0,1,5.0,500
1,40,3.0,1.0,1,2.0,150
7,30,1.0,1.0,0,0.0,160
0,50,4.0,10.0,0,10.0,500
1,50,4.0,3.0,0,11.0,150
1,30,1.0,8.0,0,18.0,300
1,30,4.0,1.0,1,3.0,280
1,50,2.0,1.0,1,2.0,230
0,30,5.0,1.0,1,4.0,320
3,30,1.0,6.0,0,0.0,150
4,60,3.0,1.0,1,0.0,400
1,30,7.0,1.0,1,11.0,380
11,60,2.0,1.0,0,7.0,100
1,50,3.0,1.0,1,4.0,400
0,50,2.0,1.0,1,3.0,600
0,40,3.0,4.0,0,4.0,450~499만원
1,50,5.0,1.0,0,1.0,400
1,30,3.0,4.0,0,4.0,500~599만원
0,40,5.0,3.0,0,13.0,450
0,60,2.0,1.0,1,2.0,400~449만원
2,30,3.0,1.0,1,11.0,400~449만원
2,30,4.0,3.0,0,4.0,400
0,30,5.0,1.0,1,11.0,150
7,60,2.0,21.0,0,21.0,150
0,40,4.0,1.0,1,1.0,300
1,30,5.0,1.0,1,2.0,230
0,30,4.0,11.0,0,3.0,450~499만원
0,40,3.0,8.0,0,10.0,800
1,50,3.0,1.0,1,4.0,500
6,40,3.0,1.0,1,15.0,280
0,40,5.0,1.0,1,11.0,250
0,40,4.0,1.0,0,4.0,500
0,50,3.0,4.0,0,3.0,2000
7,40,4.0,6.0,0,6.0,900
0,40,4.0,4.0,0,3.0,450
0,50,2.0,1.0,1,11.0,150
0,60,4.0,8.0,0,15.0,400
0,40,5.0,1.0,1,1.0,380
3,50,2.0,2.0,0,16.0,75
0,50,5.0,2.0,0,2.0,750
1,50,2.0,1.0,1,1.0,250
7,40,1.0,9.0,0,0.0,160
0,40,4.0,2.0,0,3.0,400~449만원
4,30,6.0,1.0,1,22.0,200
12,40,4.0,1.0,1,4.0,300
10,40,4.0,9.0,0,13.0,540
0,40,1.0,6.0,0,24.0,500
3,50,4.0,1.0,1,14.0,620
1,50,4.0,1.0,1,1.0,150
2,30,5.0,13.0,0,3.0,500
1,50,2.0,1.0,1,4.0,400~449만원
6,40,5.0,1.0,1,6.0,400
0,40,7.0,1.0,0,11.0,230
2,30,4.0,1.0,1,2.0,230
0,40,4.0,1.0,1,6.0,450
10,30,1.0,4.0,0,0.0,140
0,30,5.0,1.0,1,11.0,280
1,40,5.0,11.0,0,11.0,150
1,30,2.0,1.0,1,1.0,150
4,60,2.0,1.0,1,16.0,900
0,40,3.0,3.0,0,3.0,350
0,50,2.0,1.0,1,9.0,250
2,40,4.0,2.0,0,7.0,230
16,30,1.0,6.0,0,0.0,175
12,50,3.0,1.0,1,4.0,910
0,30,3.0,1.0,1,3.0,280
1,40,5.0,1.0,1,3.0,340
1,40,4.0,1.0,1,4.0,350
0,40,4.0,1.0,0,11.0,500~599만원
1,50,3.0,2.0,0,5.0,200
0,40,3.0,4.0,0,4.0,720
0,50,4.0,1.0,1,8.0,750
8,50,2.0,3.0,0,17.0,500
2,40,4.0,1.0,1,2.0,280
1,30,4.0,1.0,1,4.0,380
0,50,1.0,8.0,0,18.0,380
6,30,4.0,3.0,0,4.0,400
6,40,4.0,1.0,1,11.0,550
8,50,2.0,5.0,0,8.0,600
0,40,4.0,1.0,1,3.0,380
0,50,3.0,1.0,1,7.0,150
1,30,5.0,1.0,1,2.0,280
2,30,4.0,1.0,1,4.0,300
0,40,3.0,1.0,1,9.0,580
3,60,1.0,1.0,1,8.0,900
12,40,4.0,1.0,1,3.0,350
1,50,4.0,1.0,1,15.0,500
3,60,2.0,1.0,1,15.0,300
3,60,2.0,1.0,1,15.0,200
1,30,4.0,1.0,1,3.0,230
2,50,3.0,1.0,0,2.0,350
1,50,3.0,1.0,1,1.0,230
2,30,6.0,1.0,1,3.0,150
3,60,2.0,1.0,1,11.0,200
1,60,1.0,14.0,0,18.0,150
4,50,5.0,1.0,0,11.0,500
1,50,4.0,3.0,0,11.0,400~449만원
8,40,4.0,1.0,1,11.0,250
8,50,6.0,1.0,1,1.0,500
0,50,3.0,1.0,1,2.0,350
0,40,3.0,1.0,1,4.0,450~499만원
2,40,4.0,1.0,1,2.0,450~499만원
2,50,3.0,1.0,0,1.0,350
0,40,6.0,1.0,0,11.0,400~449만원
0,40,4.0,5.0,0,8.0,300
8,40,3.0,3.0,0,17.0,350
0,50,5.0,2.0,0,4.0,150
1,30,3.0,2.0,0,3.0,280
1,30,3.0,1.0,1,3.0,150
0,60,3.0,1.0,1,15.0,300
0,50,5.0,1.0,0,13.0,550
1,50,5.0,7.0,0,7.0,750
0,40,2.0,4.0,0,4.0,400~449만원
1,60,3.0,1.0,0,4.0,500~599만원
0,30,3.0,1.0,1,2.0,150
1,40,4.0,1.0,1,2.0,350
9,50,2.0,7.0,0,17.0,550
0,50,3.0,8.0,0,5.0,600
0,40,6.0,1.0,1,4.0,500
0,30,4.0,1.0,1,2.0,230
1,40,3.0,3.0,0,3.0,600
0,40,3.0,7.0,0,7.0,230
2,30,4.0,1.0,1,11.0,400~449만원
3,50,1.0,5.0,0,0.0,200
0,60,3.0,10.0,0,0.0,400
2,60,3.0,1.0,1,16.0,150
0,50,4.0,1.0,1,1.0,380
2,50,4.0,1.0,1,13.0,700
0,30,3.0,2.0,0,3.0,350
0,30,2.0,1.0,1,3.0,150
3,30,4.0,1.0,1,2.0,580
0,50,5.0,5.0,0,4.0,800
1,30,4.0,1.0,1,11.0,230
1,50,2.0,1.0,0,1.0,200
1,60,2.0,1.0,1,16.0,340
4,60,2.0,21.0,0,15.0,200
5,30,4.0,3.0,0,3.0,370
0,30,6.0,1.0,1,3.0,1500
1,50,1.0,2.0,0,0.0,50
0,40,4.0,3.0,0,2.0,150
15,30,3.0,9.0,0,3.0,400
1,50,4.0,2.0,0,2.0,450~499만원
6,40,1.0,1.0,0,1.0,100
9,50,2.0,1.0,1,13.0,190
0,60,2.0,1.0,1,2.0,400~449만원
1,60,2.0,1.0,1,16.0,400
0,50,5.0,1.0,1,2.0,280
0,30,9.0,1.0,1,2.0,300
1,30,3.0,1.0,1,4.0,280
4,50,2.0,1.0,0,13.0,370
1,50,3.0,5.0,0,6.0,500
8,30,2.0,4.0,0,13.0,343
0,60,3.0,3.0,0,3.0,230
0,30,6.0,1.0,1,2.0,200
0,40,4.0,1.0,0,17.0,360
0,30,4.0,1.0,1,4.0,280
0,40,4.0,1.0,1,1.0,350
2,50,4.0,3.0,0,4.0,800
0,30,5.0,1.0,1,11.0,600
1,30,2.0,3.0,0,4.0,500
8,60,2.0,3.0,0,16.0,700
0,50,4.0,1.0,1,6.0,400
4,50,4.0,1.0,1,2.0,150
11,40,3.0,1.0,1,7.0,350
1,40,4.0,1.0,1,3.0,450~499만원
1,30,4.0,3.0,0,3.0,1400
0,60,3.0,1.0,1,2.0,150
1,30,3.0,1.0,1,4.0,400
2,40,2.0,1.0,1,2.0,150
0,40,4.0,1.0,1,4.0,400~449만원
1,30,4.0,1.0,1,4.0,380
5,60,5.0,2.0,0,16.0,250
0,40,4.0,1.0,1,4.0,380
2,40,4.0,1.0,0,1.0,280
4,60,2.0,1.0,1,16.0,900
1,40,1.0,1.0,0,0.0,180
2,50,3.0,1.0,0,11.0,280
2,40,2.0,2.0,0,2.0,280
0,40,4.0,1.0,1,2.0,500~599만원
1,30,5.0,1.0,1,10.0,350
3,60,2.0,1.0,1,16.0,150
8,30,4.0,3.0,0,17.0,500
7,40,5.0,1.0,1,1.0,450
0,30,2.0,1.0,1,4.0,280
2,40,4.0,1.0,1,1.0,400~449만원
11,40,5.0,3.0,0,1.0,800
0,40,4.0,1.0,1,14.0,500
2,40,4.0,1.0,0,3.0,500
1,40,4.0,1.0,0,3.0,350
12,60,2.0,2.0,0,2.0,300
0,40,4.0,4.0,0,11.0,350
3,40,4.0,9.0,0,3.0,500
2,60,3.0,1.0,1,16.0,310
0,40,4.0,1.0,0,1.0,400~449만원
2,40,3.0,6.0,0,6.0,695
7,40,5.0,2.0,0,3.0,400
0,30,1.0,3.0,0,4.0,150
0,50,5.0,1.0,1,7.0,230
1,50,3.0,1.0,0,1.0,500~599만원
1,40,5.0,11.0,0,11.0,150
0,50,4.0,1.0,1,2.0,300
0,60,1.0,2.0,0,2.0,150
0,40,4.0,8.0,0,8.0,300
0,40,5.0,2.0,0,2.0,230
1,50,3.0,1.0,0,4.0,500~599만원
1,50,3.0,1.0,1,14.0,1000
2,40,3.0,1.0,1,4.0,350
1,50,4.0,1.0,1,1.0,280
1,30,8.0,1.0,1,2.0,150
0,60,3.0,1.0,1,2.0,300
2,40,4.0,1.0,1,2.0,280
1,50,4.0,3.0,0,4.0,700만원이상
0,30,2.0,2.0,0,2.0,350
0,40,4.0,1.0,1,4.0,600
1,50,4.0,1.0,0,2.0,350
0,50,3.0,1.0,1,4.0,400
0,30,5.0,4.0,0,4.0,380
0,40,3.0,5.0,0,21.0,250
0,40,4.0,1.0,1,17.0,600
1,40,3.0,1.0,1,1.0,300
7,40,4.0,1.0,1,8.0,400
0,50,4.0,1.0,0,1.0,300
1,30,3.0,1.0,1,2.0,350
1,60,3.0,1.0,1,6.0,650
1,50,2.0,2.0,0,1.0,350
1,40,4.0,1.0,1,11.0,600
1,40,4.0,5.0,0,5.0,500
1,50,3.0,2.0,0,4.0,380
3,50,4.0,1.0,1,6.0,500
1,30,1.0,12.0,0,0.0,500
0,50,5.0,5.0,0,4.0,800
0,30,4.0,2.0,0,11.0,380
1,40,4.0,1.0,0,1.0,350
7,40,2.0,8.0,0,5.0,500
1,30,4.0,1.0,1,3.0,280
1,40,4.0,2.0,0,2.0,400~449만원
5,30,1.0,1.0,0,0.0,120
0,30,3.0,1.0,0,11.0,400~449만원
1,40,4.0,1.0,0,1.0,350
1,60,6.0,1.0,1,2.0,700
1,50,4.0,1.0,1,14.0,500
0,40,4.0,1.0,1,4.0,400~449만원
10,40,5.0,2.0,0,4.0,600
1,50,2.0,1.0,1,5.0,200
0,40,4.0,1.0,1,11.0,400~449만원
3,40,1.0,8.0,0,18.0,350
1,40,4.0,1.0,1,2.0,280
0,40,4.0,2.0,0,11.0,230
0,40,3.0,1.0,1,4.0,350
0,50,3.0,3.0,0,2.0,500
0,50,3.0,1.0,1,15.0,600
1,30,6.0,2.0,0,1.0,230
1,40,5.0,7.0,0,13.0,390
12,40,4.0,1.0,1,8.0,400
6,40,4.0,1.0,1,13.0,500
1,50,4.0,5.0,0,8.0,500
0,50,4.0,7.0,0,7.0,500
0,50,3.0,3.0,0,2.0,400
0,60,2.0,1.0,1,16.0,230
0,40,5.0,1.0,1,7.0,150
0,30,3.0,4.0,0,4.0,230
1,40,4.0,1.0,0,3.0,500
0,50,2.0,1.0,1,1.0,150
2,30,4.0,1.0,0,1.0,350
3,30,4.0,5.0,0,2.0,600
0,30,4.0,1.0,1,2.0,400~449만원
4,40,4.0,1.0,0,3.0,525
0,40,4.0,4.0,0,3.0,380
9,50,3.0,7.0,0,1.0,500
0,50,2.0,2.0,0,2.0,300
4,50,4.0,5.0,0,5.0,230
1,40,4.0,1.0,1,2.0,500~599만원
2,40,4.0,1.0,1,2.0,380
1,40,3.0,1.0,1,2.0,350
0,40,6.0,2.0,0,3.0,600
1,40,5.0,10.0,0,10.0,350
1,60,2.0,1.0,1,2.0,370
8,40,4.0,16.0,0,7.0,100
0,40,4.0,2.0,0,2.0,230
0,60,3.0,1.0,1,15.0,200
0,40,3.0,1.0,0,7.0,230
0,40,4.0,1.0,1,5.0,600
1,30,3.0,2.0,0,3.0,280
0,40,3.0,4.0,0,4.0,450~499만원
1,50,4.0,1.0,1,3.0,580
0,40,5.0,9.0,0,13.0,600
5,50,3.0,1.0,1,17.0,900
1,60,3.0,1.0,1,3.0,250
0,40,3.0,1.0,1,1.0,400
3,30,3.0,1.0,1,11.0,280
0,30,6.0,1.0,1,3.0,700
10,50,2.0,3.0,0,3.0,600
1,40,3.0,2.0,0,1.0,600~699만원
1,50,3.0,1.0,1,3.0,700만원이상
2,40,2.0,2.0,0,2.0,150
